x,rho,T
# Solver Output (Python BVP)
# Parameters: J=-5.180425e-10, Q=-2.431465e+01
   0.53200,  6.93443682E-01,  3.97870358E+00
   0.53300,  6.93679284E-01,  3.97429547E+00
   0.53400,  6.93915229E-01,  3.96988397E+00
   0.53500,  6.94151515E-01,  3.96546906E+00
   0.53600,  6.94388146E-01,  3.96105074E+00
   0.53700,  6.94625122E-01,  3.95662900E+00
   0.53800,  6.94862444E-01,  3.95220382E+00
   0.53900,  6.95100113E-01,  3.94777519E+00
   0.54000,  6.95338130E-01,  3.94334311E+00
   0.54100,  6.95576497E-01,  3.93890756E+00
   0.54200,  6.95815215E-01,  3.93446853E+00
   0.54300,  6.96054284E-01,  3.93002602E+00
   0.54400,  6.96293705E-01,  3.92558001E+00
   0.54500,  6.96533481E-01,  3.92113049E+00
   0.54600,  6.96773612E-01,  3.91667745E+00
   0.54700,  6.97014099E-01,  3.91222088E+00
   0.54800,  6.97254943E-01,  3.90776076E+00
   0.54900,  6.97496146E-01,  3.90329710E+00
   0.55000,  6.97737709E-01,  3.89882987E+00
   0.55100,  6.97979632E-01,  3.89435907E+00
   0.55200,  6.98221917E-01,  3.88988468E+00
   0.55300,  6.98464566E-01,  3.88540670E+00
   0.55400,  6.98707579E-01,  3.88092511E+00
   0.55500,  6.98950958E-01,  3.87643990E+00
   0.55600,  6.99194703E-01,  3.87195106E+00
   0.55700,  6.99438817E-01,  3.86745858E+00
   0.55800,  6.99683299E-01,  3.86296244E+00
   0.55900,  6.99928152E-01,  3.85846264E+00
   0.56000,  7.00173377E-01,  3.85395917E+00
   0.56100,  7.00418975E-01,  3.84945201E+00
   0.56200,  7.00664947E-01,  3.84494114E+00
   0.56300,  7.00911294E-01,  3.84042657E+00
   0.56400,  7.01158018E-01,  3.83590827E+00
   0.56500,  7.01405119E-01,  3.83138624E+00
   0.56600,  7.01652600E-01,  3.82686047E+00
   0.56700,  7.01900462E-01,  3.82233093E+00
   0.56800,  7.02148705E-01,  3.81779762E+00
   0.56900,  7.02397331E-01,  3.81326053E+00
   0.57000,  7.02646341E-01,  3.80871965E+00
   0.57100,  7.02895737E-01,  3.80417496E+00
   0.57200,  7.03145520E-01,  3.79962645E+00
   0.57300,  7.03395692E-01,  3.79507410E+00
   0.57400,  7.03646252E-01,  3.79051792E+00
   0.57500,  7.03897204E-01,  3.78595787E+00
   0.57600,  7.04148548E-01,  3.78139396E+00
   0.57700,  7.04400286E-01,  3.77682616E+00
   0.57800,  7.04652418E-01,  3.77225447E+00
   0.57900,  7.04904947E-01,  3.76767888E+00
   0.58000,  7.05157873E-01,  3.76309936E+00
   0.58100,  7.05411199E-01,  3.75851591E+00
   0.58200,  7.05664925E-01,  3.75392851E+00
   0.58300,  7.05919052E-01,  3.74933715E+00
   0.58400,  7.06173583E-01,  3.74474182E+00
   0.58500,  7.06428519E-01,  3.74014251E+00
   0.58600,  7.06683860E-01,  3.73553919E+00
   0.58700,  7.06939609E-01,  3.73093187E+00
   0.58800,  7.07195767E-01,  3.72632052E+00
   0.58900,  7.07452335E-01,  3.72170513E+00
   0.59000,  7.07709315E-01,  3.71708568E+00
   0.59100,  7.07966708E-01,  3.71246217E+00
   0.59200,  7.08224516E-01,  3.70783458E+00
   0.59300,  7.08482740E-01,  3.70320290E+00
   0.59400,  7.08741382E-01,  3.69856710E+00
   0.59500,  7.09000443E-01,  3.69392719E+00
   0.59600,  7.09259924E-01,  3.68928314E+00
   0.59700,  7.09519828E-01,  3.68463494E+00
   0.59800,  7.09780155E-01,  3.67998258E+00
   0.59900,  7.10040907E-01,  3.67532603E+00
   0.60000,  7.10302087E-01,  3.67066530E+00
   0.60100,  7.10563694E-01,  3.66600036E+00
   0.60200,  7.10825731E-01,  3.66133119E+00
   0.60300,  7.11088199E-01,  3.65665779E+00
   0.60400,  7.11351101E-01,  3.65198014E+00
   0.60500,  7.11614437E-01,  3.64729822E+00
   0.60600,  7.11878209E-01,  3.64261202E+00
   0.60700,  7.12142418E-01,  3.63792153E+00
   0.60800,  7.12407067E-01,  3.63322672E+00
   0.60900,  7.12672157E-01,  3.62852759E+00
   0.61000,  7.12937689E-01,  3.62382412E+00
   0.61100,  7.13203666E-01,  3.61911629E+00
   0.61200,  7.13470088E-01,  3.61440409E+00
   0.61300,  7.13736958E-01,  3.60968751E+00
   0.61400,  7.14004277E-01,  3.60496652E+00
   0.61500,  7.14272046E-01,  3.60024111E+00
   0.61600,  7.14540268E-01,  3.59551126E+00
   0.61700,  7.14808945E-01,  3.59077697E+00
   0.61800,  7.15078077E-01,  3.58603821E+00
   0.61900,  7.15347666E-01,  3.58129497E+00
   0.62000,  7.15617715E-01,  3.57654723E+00
   0.62100,  7.15888226E-01,  3.57179498E+00
   0.62200,  7.16159198E-01,  3.56703819E+00
   0.62300,  7.16430636E-01,  3.56227686E+00
   0.62400,  7.16702539E-01,  3.55751097E+00
   0.62500,  7.16974911E-01,  3.55274049E+00
   0.62600,  7.17247753E-01,  3.54796542E+00
   0.62700,  7.17521066E-01,  3.54318573E+00
   0.62800,  7.17794853E-01,  3.53840142E+00
   0.62900,  7.18069115E-01,  3.53361245E+00
   0.63000,  7.18343854E-01,  3.52881882E+00
   0.63100,  7.18619072E-01,  3.52402051E+00
   0.63200,  7.18894771E-01,  3.51921750E+00
   0.63300,  7.19170953E-01,  3.51440977E+00
   0.63400,  7.19447619E-01,  3.50959730E+00
   0.63500,  7.19724772E-01,  3.50478009E+00
   0.63600,  7.20002413E-01,  3.49995810E+00
   0.63700,  7.20280545E-01,  3.49513133E+00
   0.63800,  7.20559169E-01,  3.49029974E+00
   0.63900,  7.20838286E-01,  3.48546334E+00
   0.64000,  7.21117900E-01,  3.48062209E+00
   0.64100,  7.21398012E-01,  3.47577599E+00
   0.64200,  7.21678624E-01,  3.47092500E+00
   0.64300,  7.21959739E-01,  3.46606911E+00
   0.64400,  7.22241357E-01,  3.46120831E+00
   0.64500,  7.22523481E-01,  3.45634258E+00
   0.64600,  7.22806113E-01,  3.45147189E+00
   0.64700,  7.23089256E-01,  3.44659622E+00
   0.64800,  7.23372910E-01,  3.44171557E+00
   0.64900,  7.23657079E-01,  3.43682990E+00
   0.65000,  7.23941764E-01,  3.43193920E+00
   0.65100,  7.24226968E-01,  3.42704345E+00
   0.65200,  7.24512692E-01,  3.42214263E+00
   0.65300,  7.24798939E-01,  3.41723672E+00
   0.65400,  7.25085711E-01,  3.41232570E+00
   0.65500,  7.25373009E-01,  3.40740955E+00
   0.65600,  7.25660837E-01,  3.40248825E+00
   0.65700,  7.25949196E-01,  3.39756177E+00
   0.65800,  7.26238088E-01,  3.39263011E+00
   0.65900,  7.26527516E-01,  3.38769324E+00
   0.66000,  7.26817482E-01,  3.38275113E+00
   0.66100,  7.27107989E-01,  3.37780377E+00
   0.66200,  7.27399037E-01,  3.37285113E+00
   0.66300,  7.27690630E-01,  3.36789320E+00
   0.66400,  7.27982771E-01,  3.36292995E+00
   0.66500,  7.28275460E-01,  3.35796137E+00
   0.66600,  7.28568701E-01,  3.35298742E+00
   0.66700,  7.28862496E-01,  3.34800809E+00
   0.66800,  7.29156847E-01,  3.34302336E+00
   0.66900,  7.29451757E-01,  3.33803320E+00
   0.67000,  7.29747228E-01,  3.33303760E+00
   0.67100,  7.30043262E-01,  3.32803653E+00
   0.67200,  7.30339862E-01,  3.32302996E+00
   0.67300,  7.30637030E-01,  3.31801788E+00
   0.67400,  7.30934769E-01,  3.31300026E+00
   0.67500,  7.31233081E-01,  3.30797708E+00
   0.67600,  7.31531969E-01,  3.30294831E+00
   0.67700,  7.31831434E-01,  3.29791394E+00
   0.67800,  7.32131481E-01,  3.29287394E+00
   0.67900,  7.32432110E-01,  3.28782828E+00
   0.68000,  7.32733325E-01,  3.28277695E+00
   0.68100,  7.33035129E-01,  3.27771992E+00
   0.68200,  7.33337523E-01,  3.27265715E+00
   0.68300,  7.33640511E-01,  3.26758864E+00
   0.68400,  7.33944095E-01,  3.26251436E+00
   0.68500,  7.34248277E-01,  3.25743427E+00
   0.68600,  7.34553061E-01,  3.25234836E+00
   0.68700,  7.34858449E-01,  3.24725661E+00
   0.68800,  7.35164444E-01,  3.24215898E+00
   0.68900,  7.35471049E-01,  3.23705545E+00
   0.69000,  7.35778265E-01,  3.23194599E+00
   0.69100,  7.36086097E-01,  3.22683059E+00
   0.69200,  7.36394546E-01,  3.22170920E+00
   0.69300,  7.36703616E-01,  3.21658182E+00
   0.69400,  7.37013309E-01,  3.21144841E+00
   0.69500,  7.37323628E-01,  3.20630894E+00
   0.69600,  7.37634577E-01,  3.20116339E+00
   0.69700,  7.37946158E-01,  3.19601174E+00
   0.69800,  7.38258373E-01,  3.19085395E+00
   0.69900,  7.38571226E-01,  3.18568999E+00
   0.70000,  7.38884720E-01,  3.18051985E+00
   0.70100,  7.39198858E-01,  3.17534349E+00
   0.70200,  7.39513642E-01,  3.17016088E+00
   0.70300,  7.39829076E-01,  3.16497200E+00
   0.70400,  7.40145163E-01,  3.15977682E+00
   0.70500,  7.40461906E-01,  3.15457531E+00
   0.70600,  7.40779307E-01,  3.14936744E+00
   0.70700,  7.41097371E-01,  3.14415318E+00
   0.70800,  7.41416100E-01,  3.13893251E+00
   0.70900,  7.41735497E-01,  3.13370539E+00
   0.71000,  7.42055565E-01,  3.12847180E+00
   0.71100,  7.42376309E-01,  3.12323170E+00
   0.71200,  7.42697730E-01,  3.11798507E+00
   0.71300,  7.43019832E-01,  3.11273187E+00
   0.71400,  7.43342619E-01,  3.10747207E+00
   0.71500,  7.43666093E-01,  3.10220565E+00
   0.71600,  7.43990259E-01,  3.09693258E+00
   0.71700,  7.44315119E-01,  3.09165281E+00
   0.71800,  7.44640677E-01,  3.08636633E+00
   0.71900,  7.44966936E-01,  3.08107309E+00
   0.72000,  7.45293899E-01,  3.07577307E+00
   0.72100,  7.45621571E-01,  3.07046623E+00
   0.72200,  7.45949955E-01,  3.06515255E+00
   0.72300,  7.46279053E-01,  3.05983199E+00
   0.72400,  7.46608871E-01,  3.05450451E+00
   0.72500,  7.46939410E-01,  3.04917009E+00
   0.72600,  7.47270676E-01,  3.04382868E+00
   0.72700,  7.47602671E-01,  3.03848027E+00
   0.72800,  7.47935399E-01,  3.03312480E+00
   0.72900,  7.48268864E-01,  3.02776226E+00
   0.73000,  7.48603070E-01,  3.02239259E+00
   0.73100,  7.48938019E-01,  3.01701578E+00
   0.73200,  7.49273718E-01,  3.01163178E+00
   0.73300,  7.49610168E-01,  3.00624056E+00
   0.73400,  7.49947374E-01,  3.00084208E+00
   0.73500,  7.50285339E-01,  2.99543631E+00
   0.73600,  7.50624068E-01,  2.99002321E+00
   0.73700,  7.50963565E-01,  2.98460274E+00
   0.73800,  7.51303833E-01,  2.97917487E+00
   0.73900,  7.51644877E-01,  2.97373956E+00
   0.74000,  7.51986700E-01,  2.96829678E+00
   0.74100,  7.52329307E-01,  2.96284647E+00
   0.74200,  7.52672702E-01,  2.95738862E+00
   0.74300,  7.53016889E-01,  2.95192317E+00
   0.74400,  7.53361872E-01,  2.94645009E+00
   0.74500,  7.53707655E-01,  2.94096934E+00
   0.74600,  7.54054243E-01,  2.93548089E+00
   0.74700,  7.54401639E-01,  2.92998468E+00
   0.74800,  7.54749849E-01,  2.92448068E+00
   0.74900,  7.55098877E-01,  2.91896886E+00
   0.75000,  7.55448726E-01,  2.91344917E+00
   0.75100,  7.55799402E-01,  2.90792156E+00
   0.75200,  7.56150909E-01,  2.90238600E+00
   0.75300,  7.56503252E-01,  2.89684245E+00
   0.75400,  7.56856435E-01,  2.89129086E+00
   0.75500,  7.57210462E-01,  2.88573119E+00
   0.75600,  7.57565338E-01,  2.88016339E+00
   0.75700,  7.57921069E-01,  2.87458743E+00
   0.75800,  7.58277658E-01,  2.86900327E+00
   0.75900,  7.58635111E-01,  2.86341084E+00
   0.76000,  7.58993432E-01,  2.85781012E+00
   0.76100,  7.59352626E-01,  2.85220106E+00
   0.76200,  7.59712698E-01,  2.84658361E+00
   0.76300,  7.60073654E-01,  2.84095772E+00
   0.76400,  7.60435497E-01,  2.83532335E+00
   0.76500,  7.60798234E-01,  2.82968046E+00
   0.76600,  7.61161869E-01,  2.82402899E+00
   0.76700,  7.61526407E-01,  2.81836890E+00
   0.76800,  7.61891853E-01,  2.81270014E+00
   0.76900,  7.62258214E-01,  2.80702266E+00
   0.77000,  7.62625493E-01,  2.80133641E+00
   0.77100,  7.62993697E-01,  2.79564135E+00
   0.77200,  7.63362830E-01,  2.78993743E+00
   0.77300,  7.63732899E-01,  2.78422458E+00
   0.77400,  7.64103908E-01,  2.77850277E+00
   0.77500,  7.64475863E-01,  2.77277195E+00
   0.77600,  7.64848771E-01,  2.76703205E+00
   0.77700,  7.65222635E-01,  2.76128303E+00
   0.77800,  7.65597463E-01,  2.75552484E+00
   0.77900,  7.65973260E-01,  2.74975742E+00
   0.78000,  7.66350032E-01,  2.74398072E+00
   0.78100,  7.66727784E-01,  2.73819469E+00
   0.78200,  7.67106522E-01,  2.73239927E+00
   0.78300,  7.67486253E-01,  2.72659440E+00
   0.78400,  7.67866983E-01,  2.72078003E+00
   0.78500,  7.68248717E-01,  2.71495610E+00
   0.78600,  7.68631462E-01,  2.70912256E+00
   0.78700,  7.69015224E-01,  2.70327935E+00
   0.78800,  7.69400010E-01,  2.69742641E+00
   0.78900,  7.69785825E-01,  2.69156369E+00
   0.79000,  7.70172676E-01,  2.68569111E+00
   0.79100,  7.70560570E-01,  2.67980863E+00
   0.79200,  7.70949513E-01,  2.67391619E+00
   0.79300,  7.71339512E-01,  2.66801371E+00
   0.79400,  7.71730573E-01,  2.66210115E+00
   0.79500,  7.72122703E-01,  2.65617843E+00
   0.79600,  7.72515910E-01,  2.65024550E+00
   0.79700,  7.72910199E-01,  2.64430229E+00
   0.79800,  7.73305578E-01,  2.63834874E+00
   0.79900,  7.73702054E-01,  2.63238478E+00
   0.80000,  7.74099634E-01,  2.62641035E+00
   0.80100,  7.74498326E-01,  2.62042538E+00
   0.80200,  7.74898135E-01,  2.61442980E+00
   0.80300,  7.75299071E-01,  2.60842355E+00
   0.80400,  7.75701140E-01,  2.60240656E+00
   0.80500,  7.76104350E-01,  2.59637876E+00
   0.80600,  7.76508708E-01,  2.59034008E+00
   0.80700,  7.76914222E-01,  2.58429045E+00
   0.80800,  7.77320900E-01,  2.57822979E+00
   0.80900,  7.77728749E-01,  2.57215804E+00
   0.81000,  7.78137778E-01,  2.56607512E+00
   0.81100,  7.78547995E-01,  2.55998096E+00
   0.81200,  7.78959407E-01,  2.55387549E+00
   0.81300,  7.79372023E-01,  2.54775862E+00
   0.81400,  7.79785851E-01,  2.54163028E+00
   0.81500,  7.80200900E-01,  2.53549041E+00
   0.81600,  7.80617178E-01,  2.52933891E+00
   0.81700,  7.81034693E-01,  2.52317571E+00
   0.81800,  7.81453454E-01,  2.51700073E+00
   0.81900,  7.81873471E-01,  2.51081388E+00
   0.82000,  7.82294751E-01,  2.50461510E+00
   0.82100,  7.82717303E-01,  2.49840429E+00
   0.82200,  7.83141138E-01,  2.49218137E+00
   0.82300,  7.83566264E-01,  2.48594626E+00
   0.82400,  7.83992690E-01,  2.47969887E+00
   0.82500,  7.84420426E-01,  2.47343911E+00
   0.82600,  7.84849481E-01,  2.46716691E+00
   0.82700,  7.85279865E-01,  2.46088216E+00
   0.82800,  7.85711587E-01,  2.45458479E+00
   0.82900,  7.86144658E-01,  2.44827469E+00
   0.83000,  7.86579088E-01,  2.44195179E+00
   0.83100,  7.87014885E-01,  2.43561598E+00
   0.83200,  7.87452062E-01,  2.42926717E+00
   0.83300,  7.87890627E-01,  2.42290527E+00
   0.83400,  7.88330592E-01,  2.41653018E+00
   0.83500,  7.88771967E-01,  2.41014181E+00
   0.83600,  7.89214763E-01,  2.40374005E+00
   0.83700,  7.89658990E-01,  2.39732480E+00
   0.83800,  7.90104661E-01,  2.39089597E+00
   0.83900,  7.90551785E-01,  2.38445346E+00
   0.84000,  7.91000374E-01,  2.37799715E+00
   0.84100,  7.91450439E-01,  2.37152695E+00
   0.84200,  7.91901993E-01,  2.36504275E+00
   0.84300,  7.92355046E-01,  2.35854444E+00
   0.84400,  7.92809611E-01,  2.35203190E+00
   0.84500,  7.93265700E-01,  2.34550505E+00
   0.84600,  7.93723324E-01,  2.33896375E+00
   0.84700,  7.94182496E-01,  2.33240790E+00
   0.84800,  7.94643230E-01,  2.32583738E+00
   0.84900,  7.95105536E-01,  2.31925208E+00
   0.85000,  7.95569429E-01,  2.31265188E+00
   0.85100,  7.96034921E-01,  2.30603666E+00
   0.85200,  7.96502025E-01,  2.29940630E+00
   0.85300,  7.96970755E-01,  2.29276068E+00
   0.85400,  7.97441124E-01,  2.28609966E+00
   0.85500,  7.97913146E-01,  2.27942314E+00
   0.85600,  7.98386834E-01,  2.27273097E+00
   0.85700,  7.98862204E-01,  2.26602304E+00
   0.85800,  7.99339269E-01,  2.25929920E+00
   0.85900,  7.99818044E-01,  2.25255933E+00
   0.86000,  8.00298544E-01,  2.24580329E+00
   0.86100,  8.00780782E-01,  2.23903095E+00
   0.86200,  8.01264775E-01,  2.23224217E+00
   0.86300,  8.01750539E-01,  2.22543680E+00
   0.86400,  8.02238087E-01,  2.21861470E+00
   0.86500,  8.02727437E-01,  2.21177573E+00
   0.86600,  8.03218604E-01,  2.20491975E+00
   0.86700,  8.03711604E-01,  2.19804660E+00
   0.86800,  8.04206454E-01,  2.19115614E+00
   0.86900,  8.04703172E-01,  2.18424820E+00
   0.87000,  8.05201772E-01,  2.17732264E+00
   0.87100,  8.05702274E-01,  2.17037930E+00
   0.87200,  8.06204694E-01,  2.16341801E+00
   0.87300,  8.06709050E-01,  2.15643861E+00
   0.87400,  8.07215361E-01,  2.14944095E+00
   0.87500,  8.07723644E-01,  2.14242485E+00
   0.87600,  8.08233918E-01,  2.13539014E+00
   0.87700,  8.08746202E-01,  2.12833665E+00
   0.87800,  8.09260515E-01,  2.12126420E+00
   0.87900,  8.09776878E-01,  2.11417262E+00
   0.88000,  8.10295308E-01,  2.10706172E+00
   0.88100,  8.10815827E-01,  2.09993133E+00
   0.88200,  8.11338455E-01,  2.09278125E+00
   0.88300,  8.11863213E-01,  2.08561129E+00
   0.88400,  8.12390122E-01,  2.07842126E+00
   0.88500,  8.12919202E-01,  2.07121098E+00
   0.88600,  8.13450477E-01,  2.06398023E+00
   0.88700,  8.13983968E-01,  2.05672882E+00
   0.88800,  8.14519698E-01,  2.04945653E+00
   0.88900,  8.15057690E-01,  2.04216316E+00
   0.89000,  8.15597966E-01,  2.03484851E+00
   0.89100,  8.16140551E-01,  2.02751235E+00
   0.89200,  8.16685468E-01,  2.02015445E+00
   0.89300,  8.17232743E-01,  2.01277461E+00
   0.89400,  8.17782400E-01,  2.00537258E+00
   0.89500,  8.18334464E-01,  1.99794814E+00
   0.89600,  8.18888961E-01,  1.99050106E+00
   0.89700,  8.19445918E-01,  1.98303110E+00
   0.89800,  8.20005361E-01,  1.97553800E+00
   0.89900,  8.20567318E-01,  1.96802151E+00
   0.90000,  8.21131816E-01,  1.96048141E+00
   0.90100,  8.21698882E-01,  1.95291742E+00
   0.90200,  8.22268547E-01,  1.94532927E+00
   0.90300,  8.22840839E-01,  1.93771671E+00
   0.90400,  8.23415789E-01,  1.93007945E+00
   0.90500,  8.23993426E-01,  1.92241723E+00
   0.90600,  8.24573781E-01,  1.91472978E+00
   0.90700,  8.25156885E-01,  1.90701678E+00
   0.90800,  8.25742773E-01,  1.89927795E+00
   0.90900,  8.26331475E-01,  1.89151299E+00
   0.91000,  8.26923025E-01,  1.88372161E+00
   0.91100,  8.27517457E-01,  1.87590349E+00
   0.91200,  8.28114805E-01,  1.86805832E+00
   0.91300,  8.28715107E-01,  1.86018575E+00
   0.91400,  8.29318397E-01,  1.85228548E+00
   0.91500,  8.29924712E-01,  1.84435717E+00
   0.91600,  8.30534089E-01,  1.83640048E+00
   0.91700,  8.31146567E-01,  1.82841505E+00
   0.91800,  8.31762187E-01,  1.82040052E+00
   0.91900,  8.32380987E-01,  1.81235652E+00
   0.92000,  8.33003008E-01,  1.80428271E+00
   0.92100,  8.33628291E-01,  1.79617870E+00
   0.92200,  8.34256879E-01,  1.78804409E+00
   0.92300,  8.34888818E-01,  1.77987848E+00
   0.92400,  8.35524150E-01,  1.77168146E+00
   0.92500,  8.36162921E-01,  1.76345264E+00
   0.92600,  8.36805175E-01,  1.75519160E+00
   0.92700,  8.37450963E-01,  1.74689790E+00
   0.92800,  8.38100334E-01,  1.73857107E+00
   0.92900,  8.38753336E-01,  1.73021068E+00
   0.93000,  8.39410019E-01,  1.72181627E+00
   0.93100,  8.40070436E-01,  1.71338737E+00
   0.93200,  8.40734640E-01,  1.70492350E+00
   0.93300,  8.41402685E-01,  1.69642415E+00
   0.93400,  8.42074628E-01,  1.68788881E+00
   0.93500,  8.42750526E-01,  1.67931698E+00
   0.93600,  8.43430436E-01,  1.67070811E+00
   0.93700,  8.44114420E-01,  1.66206166E+00
   0.93800,  8.44802538E-01,  1.65337708E+00
   0.93900,  8.45494854E-01,  1.64465379E+00
   0.94000,  8.46191431E-01,  1.63589120E+00
   0.94100,  8.46892337E-01,  1.62708871E+00
   0.94200,  8.47597640E-01,  1.61824571E+00
   0.94300,  8.48307408E-01,  1.60936156E+00
   0.94400,  8.49021714E-01,  1.60043560E+00
   0.94500,  8.49740631E-01,  1.59146718E+00
   0.94600,  8.50464234E-01,  1.58245561E+00
   0.94700,  8.51192601E-01,  1.57340017E+00
   0.94800,  8.51925812E-01,  1.56430016E+00
   0.94900,  8.52663949E-01,  1.55515483E+00
   0.95000,  8.53407096E-01,  1.54596340E+00
   0.95100,  8.54155339E-01,  1.53672510E+00
   0.95200,  8.54908768E-01,  1.52743911E+00
   0.95300,  8.55667473E-01,  1.51810462E+00
   0.95400,  8.56431550E-01,  1.50872074E+00
   0.95500,  8.57201096E-01,  1.49928662E+00
   0.95600,  8.57976211E-01,  1.48980133E+00
   0.95700,  8.58756998E-01,  1.48026394E+00
   0.95800,  8.59543564E-01,  1.47067348E+00
   0.95900,  8.60336017E-01,  1.46102897E+00
   0.96000,  8.61134473E-01,  1.45132936E+00
   0.96100,  8.61939046E-01,  1.44157362E+00
   0.96200,  8.62749858E-01,  1.43176062E+00
   0.96300,  8.63567034E-01,  1.42188926E+00
   0.96400,  8.64390703E-01,  1.41195836E+00
   0.96500,  8.65220997E-01,  1.40196670E+00
   0.96600,  8.66058054E-01,  1.39191306E+00
   0.96700,  8.66902017E-01,  1.38179612E+00
   0.96800,  8.67753033E-01,  1.37161457E+00
   0.96900,  8.68611256E-01,  1.36136700E+00
   0.97000,  8.69476843E-01,  1.35105198E+00
   0.97100,  8.70349959E-01,  1.34066804E+00
   0.97200,  8.71230774E-01,  1.33021361E+00
   0.97300,  8.72119465E-01,  1.31968711E+00
   0.97400,  8.73016216E-01,  1.30908686E+00
   0.97500,  8.73921218E-01,  1.29841114E+00
   0.97600,  8.74834667E-01,  1.28765816E+00
   0.97700,  8.75756773E-01,  1.27682603E+00
   0.97800,  8.76687749E-01,  1.26591282E+00
   0.97900,  8.77627818E-01,  1.25491651E+00
   0.98000,  8.78577216E-01,  1.24383496E+00
   0.98100,  8.79536184E-01,  1.23266600E+00
   0.98200,  8.80504978E-01,  1.22140729E+00
   0.98300,  8.81483862E-01,  1.21005646E+00
   0.98400,  8.82473114E-01,  1.19861099E+00
   0.98500,  8.83473025E-01,  1.18706824E+00
   0.98600,  8.84483899E-01,  1.17542548E+00
   0.98700,  8.85506055E-01,  1.16367980E+00
   0.98800,  8.86539826E-01,  1.15182819E+00
   0.98900,  8.87585565E-01,  1.13986747E+00
   0.99000,  8.88643641E-01,  1.12779430E+00
   0.99100,  8.89714441E-01,  1.11560517E+00
   0.99200,  8.90798376E-01,  1.10329637E+00
   0.99300,  8.91895876E-01,  1.09086402E+00
   0.99400,  8.93007397E-01,  1.07830398E+00
   0.99500,  8.94133419E-01,  1.06561192E+00
   0.99600,  8.95274453E-01,  1.05278323E+00
   0.99700,  8.96431037E-01,  1.03981303E+00
   0.99800,  8.97603744E-01,  1.02669614E+00
   0.99900,  8.98793183E-01,  1.01342708E+00
   1.00000,  9.00000000E-01,  1.00000000E+00
