x,rho,T
  0.88250000E+00,  0.72950000E+00,  0.11272086E+01
  0.88500000E+00,  0.73100000E+00,  0.11257605E+01
  0.88750000E+00,  0.73250000E+00,  0.11212137E+01
  0.89000000E+00,  0.73400000E+00,  0.11198002E+01
  0.89250000E+00,  0.73550000E+00,  0.11152677E+01
  0.89500000E+00,  0.73700000E+00,  0.11138886E+01
  0.89750000E+00,  0.73850000E+00,  0.11093700E+01
  0.90000000E+00,  0.74000000E+00,  0.11080249E+01
  0.90250000E+00,  0.74150000E+00,  0.11035199E+01
  0.90500000E+00,  0.74300000E+00,  0.11022086E+01
  0.90750000E+00,  0.74450000E+00,  0.10977169E+01
  0.91000000E+00,  0.74600000E+00,  0.10964392E+01
  0.91250000E+00,  0.74750000E+00,  0.10919604E+01
  0.91500000E+00,  0.74900000E+00,  0.10907161E+01
  0.91750000E+00,  0.75050000E+00,  0.10862498E+01
  0.92000000E+00,  0.75200000E+00,  0.10850387E+01
  0.92250000E+00,  0.75350000E+00,  0.10805847E+01
  0.92500000E+00,  0.75500000E+00,  0.10794065E+01
  0.92750000E+00,  0.75650000E+00,  0.10749644E+01
  0.93000000E+00,  0.75800000E+00,  0.10738189E+01
  0.93250000E+00,  0.75950000E+00,  0.10693884E+01
  0.93500000E+00,  0.76100000E+00,  0.10682755E+01
  0.93750000E+00,  0.76250000E+00,  0.10638563E+01
  0.94000000E+00,  0.76400000E+00,  0.10627756E+01
  0.94250000E+00,  0.76550000E+00,  0.10583675E+01
  0.94500000E+00,  0.76700000E+00,  0.10573189E+01
  0.94750000E+00,  0.76850000E+00,  0.10529214E+01
  0.95000000E+00,  0.77000000E+00,  0.10519047E+01
  0.95250000E+00,  0.77150000E+00,  0.10475176E+01
  0.95500000E+00,  0.77300000E+00,  0.10465326E+01
  0.95750000E+00,  0.77450000E+00,  0.10421557E+01
  0.96000000E+00,  0.77600000E+00,  0.10412021E+01
  0.96250000E+00,  0.77750000E+00,  0.10368350E+01
  0.96500000E+00,  0.77900000E+00,  0.10359128E+01
  0.96750000E+00,  0.78050000E+00,  0.10315552E+01
  0.97000000E+00,  0.78200000E+00,  0.10306641E+01
  0.97250000E+00,  0.78350000E+00,  0.10263157E+01
  0.97500000E+00,  0.78500000E+00,  0.10254556E+01
  0.97750000E+00,  0.78650000E+00,  0.10211161E+01
  0.98000000E+00,  0.78800000E+00,  0.10202868E+01
  0.98250000E+00,  0.78950000E+00,  0.10159560E+01
  0.98500000E+00,  0.79100000E+00,  0.10151573E+01
  0.98750000E+00,  0.79250000E+00,  0.10108349E+01
  0.99000000E+00,  0.79400000E+00,  0.10100666E+01
  0.99250000E+00,  0.79550000E+00,  0.10057523E+01
  0.99500000E+00,  0.79700000E+00,  0.10050143E+01
  0.99750000E+00,  0.79850000E+00,  0.10007079E+01
  0.10000000E+01,  0.80000000E+00,  0.10000000E+01
